fecha,segmento,marca,id_producto,ventas_litros,precio,distancia_ponderada,dummy_folleto,Precios_Leche,Precios_electricidad,Precios_gasóleo
2022-12-04,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,458739.3314,0.9171,0.06260399999999999,0,0.597,94.416,162.207
2022-12-04,CLASICA,PASCUAL,CLASICA_PASCUAL,2355284.8026,1.1836,0.840735,1,0.597,94.416,162.207
2022-12-11,CLASICA,COVAP,CLASICA_COVAP,435755.7242,1.0753,0.106428,1,0.597,94.416,162.207
2022-12-11,CLASICA,PULEVA,CLASICA_PULEVA,659784.8322,1.0273,0.207087,1,0.597,94.416,162.207
2022-12-11,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6877827.7695,1.0807,0.957033,1,0.597,94.416,162.207
2022-12-11,CLASICA,MDD,CLASICA_MDD,18576443.6772,0.9484,0.966691,0,0.597,94.416,162.207
2022-12-11,CLASICA,CELTA,CLASICA_CELTA,169340.3906,1.0549,0.240377,0,0.597,94.416,162.207
2022-12-11,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,428889.8814,0.9217,0.070036,0,0.597,94.416,162.207
2022-12-11,CLASICA,PASCUAL,CLASICA_PASCUAL,2195155.2764,1.2009,0.843152,1,0.597,94.416,162.207
2022-12-18,CLASICA,COVAP,CLASICA_COVAP,451936.0772,1.0882,0.10019,1,0.597,94.416,162.207
2022-12-18,CLASICA,PULEVA,CLASICA_PULEVA,676907.9675,1.0335,0.19767099999999999,1,0.597,94.416,162.207
2022-12-18,CLASICA,ASTURIANA,CLASICA_ASTURIANA,7202961.447,1.0821,0.9561790000000001,1,0.597,94.416,162.207
2022-12-18,CLASICA,MDD,CLASICA_MDD,19984535.236,0.9498,0.964271,1,0.597,94.416,162.207
2022-12-18,CLASICA,CELTA,CLASICA_CELTA,175352.0742,1.0696,0.24492799999999998,0,0.597,94.416,162.207
2022-12-18,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,444863.0686,0.9254,0.066641,0,0.597,94.416,162.207
2022-12-18,CLASICA,PASCUAL,CLASICA_PASCUAL,2201012.4486,1.2263,0.8401139999999999,1,0.597,94.416,162.207
